,rgb_path,mask_path,dataset
1498,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_488.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_488.tif,solafune
1788,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_749.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_749.tif,solafune
1051,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1944.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1944.tif,solafune
1227,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_243.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_243.tif,solafune
1500,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_49.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_49.tif,solafune
1352,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_356.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_356.tif,solafune
1113,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_20.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_20.tif,solafune
1917,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_865.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_865.tif,solafune
1569,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_551.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_551.tif,solafune
428,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1383.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1383.tif,solafune
66,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1057.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1057.tif,solafune
1558,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_541.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_541.tif,solafune
1215,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_232.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_232.tif,solafune
729,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1654.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1654.tif,solafune
52,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1044.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1044.tif,solafune
369,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_133.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_133.tif,solafune
1284,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_295.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_295.tif,solafune
1017,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1913.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1913.tif,solafune
1825,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_782.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_782.tif,solafune
423,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1379.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1379.tif,solafune
2012,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_950.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_950.tif,solafune
1365,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_368.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_368.tif,solafune
269,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_124.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_124.tif,solafune
739,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1663.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1663.tif,solafune
594,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1532.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1532.tif,solafune
1347,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_351.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_351.tif,solafune
1349,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_353.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_353.tif,solafune
1400,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_4.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_4.tif,solafune
1101,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_199.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_199.tif,solafune
589,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1528.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1528.tif,solafune
587,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1526.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1526.tif,solafune
407,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1364.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1364.tif,solafune
385,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1344.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1344.tif,solafune
2032,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_969.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_969.tif,solafune
843,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1757.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1757.tif,solafune
1269,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_281.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_281.tif,solafune
391,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_135.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_135.tif,solafune
910,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1817.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1817.tif,solafune
1566,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_549.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_549.tif,solafune
663,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1595.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1595.tif,solafune
243,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1216.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1216.tif,solafune
753,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1676.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1676.tif,solafune
682,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1611.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1611.tif,solafune
1895,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_845.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_845.tif,solafune
161,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1142.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1142.tif,solafune
751,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1674.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1674.tif,solafune
458,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_141.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_141.tif,solafune
794,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1712.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1712.tif,solafune
1639,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_614.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_614.tif,solafune
181,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1160.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1160.tif,solafune
1666,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_639.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_639.tif,solafune
861,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1773.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1773.tif,solafune
1771,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_733.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_733.tif,solafune
133,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1117.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1117.tif,solafune
775,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1696.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1696.tif,solafune
837,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1751.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1751.tif,solafune
1577,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_559.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_559.tif,solafune
134,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1118.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1118.tif,solafune
467,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1418.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1418.tif,solafune
1887,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_838.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_838.tif,solafune
1678,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_65.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_65.tif,solafune
539,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1483.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1483.tif,solafune
1367,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_37.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_37.tif,solafune
748,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1671.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1671.tif,solafune
1792,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_752.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_752.tif,solafune
1085,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1975.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1975.tif,solafune
389,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1348.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1348.tif,solafune
894,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1802.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1802.tif,solafune
511,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1458.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1458.tif,solafune
1359,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_362.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_362.tif,solafune
1986,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_927.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_927.tif,solafune
1266,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_279.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_279.tif,solafune
1899,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_849.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_849.tif,solafune
540,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1484.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1484.tif,solafune
187,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1166.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1166.tif,solafune
61,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1052.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1052.tif,solafune
708,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1635.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1635.tif,solafune
1139,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_2022.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_2022.tif,solafune
137,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1120.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1120.tif,solafune
1838,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_794.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_794.tif,solafune
434,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1389.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1389.tif,solafune
1060,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1952.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1952.tif,solafune
742,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1666.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1666.tif,solafune
219,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1195.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1195.tif,solafune
1740,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_705.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_705.tif,solafune
469,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_142.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_142.tif,solafune
1940,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_886.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_886.tif,solafune
1409,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_407.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_407.tif,solafune
953,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1856.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1856.tif,solafune
1945,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_890.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_890.tif,solafune
1429,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_425.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_425.tif,solafune
672,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1602.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1602.tif,solafune
1765,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_728.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_728.tif,solafune
541,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1485.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1485.tif,solafune
563,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1504.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1504.tif,solafune
1463,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_456.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_456.tif,solafune
1818,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_776.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_776.tif,solafune
1867,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_82.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_82.tif,solafune
1690,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_660.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_660.tif,solafune
1538,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_523.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_523.tif,solafune
1519,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_506.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_506.tif,solafune
595,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1533.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1533.tif,solafune
22,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1017.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1017.tif,solafune
1727,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_694.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_694.tif,solafune
1606,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_585.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_585.tif,solafune
64,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1055.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1055.tif,solafune
1012,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1909.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1909.tif,solafune
157,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1139.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1139.tif,solafune
1322,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_329.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_329.tif,solafune
1340,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_345.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_345.tif,solafune
574,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1514.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1514.tif,solafune
1406,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_404.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_404.tif,solafune
1405,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_403.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_403.tif,solafune
1859,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_812.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_812.tif,solafune
662,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1594.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1594.tif,solafune
12,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1008.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1008.tif,solafune
638,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1572.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1572.tif,solafune
1300,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_309.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_309.tif,solafune
749,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1672.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1672.tif,solafune
268,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1239.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1239.tif,solafune
850,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1763.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1763.tif,solafune
601,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1539.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1539.tif,solafune
643,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1577.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1577.tif,solafune
437,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1391.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1391.tif,solafune
1651,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_625.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_625.tif,solafune
180,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_116.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_116.tif,solafune
296,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1264.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1264.tif,solafune
1531,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_517.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_517.tif,solafune
215,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1191.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1191.tif,solafune
1286,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_297.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_297.tif,solafune
1832,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_789.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_789.tif,solafune
117,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1102.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1102.tif,solafune
400,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1358.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1358.tif,solafune
1135,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_2019.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_2019.tif,solafune
882,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1792.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1792.tif,solafune
143,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1126.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1126.tif,solafune
1096,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/s2_image/train_s2_image_1985.tif,/home/sebastien/Documents/projects/solafune-solar-panel-detection/data/train/mask/train_mask_1985.tif,solafune
